doc_id,word,label,context
2544,p,Chemical,...8 x 10 ( 10 ) pyocin type 6 Pseudomonas organisms in mo...
2544,cin,Chemical,...8 x 10 ( 10 ) pyocin type 6 Pseudomonas organisms in monkeys...
2544,pseudo,Disease,...8 x 10 ( 10 ) pyocin type 6 Pseudomonas organisms in monkeys given vincris...
2544,pseudo,Chemical,"...onkeys , whereas none of four receiving Pseudomonas alone died ...."
2549,death,Disease,"...Following a lethal dose , death was always associated with convulsions ..."
2551,liva,Disease,"...P toxocity in cats included excessive salivation , extreme apprehensive behavior , r..."
2551,behavior,Disease,"...ssive salivation , extreme apprehensive behavior , retching , muscle tremors and convuls..."
2551,re,Disease,"...ation , extreme apprehensive behavior , retching , muscle tremors and convulsions ..."
2551,ing,Disease,"... , extreme apprehensive behavior , retching , muscle tremors and convulsions ...."
2553,death,Disease,...first protected against convulsions and death ....
2556,fz,Chemical,...e results may be relevant to the use of FZP in clinical situations in which there ...
2569,at,Chemical,...After atropine the CD25 was unchanged after plac...
2569,ine,Chemical,...After atropine the CD25 was unchanged after placebo ( ...
2575,atenolo,Chemical,"...crograms ), but remained different from atenolol ...."
2585,progestin,Chemical,...It was hypothesized that progestins could equilibrate the effects of the e...
2586,estrogens,Chemical,...atment schedule consisted of conjugated estrogens ( Premarin ) 1 ....
2586,premar,Chemical,...ule consisted of conjugated estrogens ( Premarin ) 1 ....
2595,and,Chemical,...mmunosuppression with 21 cyclosporine - and - prednisone - treated renal transplant...
2600,and,Disease,...Heart and liver patients had more infections than...
2601,deaths,Disease,...r role in 3 out of 6 cardiac transplant deaths and in 8 out of 9 liver transplant deat...
2602,bacteremia,Disease,...patients on cyclosporine had the fewest bacteremias ....
2607,cytomegalovir,Disease,...Cytomegalovirus ( CMV ) shedding or serological rises...
2607,cmv,Disease,...Cytomegalovirus ( CMV ) shedding or serological rises in anti...
2611,ch,Chemical,"...ism of picrotoxin - induced seizures by cholecystokinin , fragments and analogues ..."
2612,chole,Chemical,...Intraperitoneal administration of cholecystokinin octapeptide sulphate ester ( ...
2612,cck,Chemical,...cystokinin octapeptide sulphate ester ( CCK-8 - SE ) and nonsulphated cholecystokin...
2612,8,Chemical,...okinin octapeptide sulphate ester ( CCK-8 - SE ) and nonsulphated cholecystokinin...
2612,se,Chemical,...in octapeptide sulphate ester ( CCK-8 - SE ) and nonsulphated cholecystokinin octa...
2612,cck,Chemical,...sulphated cholecystokinin octapeptide ( CCK-8 - NS ) enhanced the latency of seizur...
2612,8,Chemical,...hated cholecystokinin octapeptide ( CCK-8 - NS ) enhanced the latency of seizures...
2614,cck,Chemical,...The analogues CCK-8 - SE and CCK-8 - NS ( dose range 0 ....
2614,8,Chemical,...The analogues CCK-8 - SE and CCK-8 - NS ( dose range 0 ....
2614,se,Chemical,...The analogues CCK-8 - SE and CCK-8 - NS ( dose range 0 ....
2614,cck,Chemical,...The analogues CCK-8 - SE and CCK-8 - NS ( dose range 0 ....
2614,8,Chemical,...The analogues CCK-8 - SE and CCK-8 - NS ( dose range 0 ....
2618,cck,Chemical,...ith the greatest maximum inhibition for CCK-8 - NS ....
2618,8,Chemical,...the greatest maximum inhibition for CCK-8 - NS ....
2620,mortality,Disease,...ented picrotoxin - induced seizures and mortality ....
2622,cck,Chemical,...ments with analogues and derivatives of CCK - 5 - 8 demonstrated that the effective...
2622,5,Chemical,...with analogues and derivatives of CCK - 5 - 8 demonstrated that the effectiveness...
2622,8,Chemical,... analogues and derivatives of CCK - 5 - 8 demonstrated that the effectiveness of ...
2622,beta,Chemical,...onstrated that the effectiveness of the beta - alanyl derivatives of CCK - 5 - 8 wer...
2622,cck,Chemical,...ess of the beta - alanyl derivatives of CCK - 5 - 8 were enhanced and that they wer...
2622,5,Chemical,... the beta - alanyl derivatives of CCK - 5 - 8 were enhanced and that they were eq...
2622,8,Chemical,... beta - alanyl derivatives of CCK - 5 - 8 were enhanced and that they were equipo...
2622,cck,Chemical,...nced and that they were equipotent with CCK-8 - SE ....
2622,8,Chemical,... and that they were equipotent with CCK-8 - SE ....
2622,se,Chemical,... that they were equipotent with CCK-8 - SE ....
2623,cc,Chemical,"...Of the CCK - 2 - 8 analogues , Ser ( SO3H ) 7 - A..."
2623,se,Chemical,"...Of the CCK - 2 - 8 analogues , Ser ( SO3H ) 7 - Ac - CCK - 2 - 8 - SE and..."
2623,cck,Chemical,"...2 - 8 analogues , Ser ( SO3H ) 7 - Ac - CCK - 2 - 8 - SE and Thr ( SO3H ) 7 - Ac - ..."
2623,2,Chemical,"...analogues , Ser ( SO3H ) 7 - Ac - CCK - 2 - 8 - SE and Thr ( SO3H ) 7 - Ac - CCK ..."
2623,th,Chemical,... ( SO3H ) 7 - Ac - CCK - 2 - 8 - SE and Thr ( SO3H ) 7 - Ac - CCK - 2 - 8 - SE and...
2623,cc,Chemical,... - 2 - 8 - SE and Thr ( SO3H ) 7 - Ac - CCK - 2 - 8 - SE and Hyp ( SO3H )- Ac - CC...
2623,h,Chemical,... ( SO3H ) 7 - Ac - CCK - 2 - 8 - SE and Hyp ( SO3H )- Ac - CCK - 2 - 8 - SE were ...
2623,cc,Chemical,...CCK - 2 - 8 - SE and Hyp ( SO3H )- Ac - CCK - 2 - 8 - SE were slightly more active...
2623,cck,Chemical,...- 8 - SE were slightly more active than CCK-8...
2623,8,Chemical,...- SE were slightly more active than CCK-8...
2624,vasopress,Chemical,...Vasopressin as a possible contributor to hyperten...
2626,v,Chemical,...Vasopressin plays a major role in the pat...
2626,salt,Chemical,...treated diabetes insipidus after DOCA - salt treatment ....
2627,avp,Chemical,...levels observed after administration of AVP ....
2629,vasop,Chemical,...Increased secretion of vasopressin from neurohypophysis also promote...
2630,vasopress,Chemical,...An unproportional release of vasopressin compared to plasma osmolality may be ...
2630,angiotens,Chemical,... the absence of an adjusting control of angiotensin II forming and receptor binding capac...
2631,vasopress,Chemical,"...However , the role of vasopressin remains to be determined in human ess..."
2635,toxic,Disease,...Quinacrine hydrochloride is toxic for the heart of F - 344 rats ....
2637,dilat,Disease,...associated with cardiac hypertrophy and dilatation and focal myocardial degeneration ...
2638,liver,Disease,"...e and chronic congestion of the lungs , liver , and other organs ...."
2642,sin,Disease,...Alternating sinus rhythm and intermittent sinoatrial (S...
2642,rhythm,Disease,...Alternating sinus rhythm and intermittent sinoatrial (S-A) block...
2642,block,Disease,...hythm and intermittent sinoatrial (S-A) block was observed in a 57 - year - old woman...
2661,rhythm,Disease,...The abnormal rhythm disappeared with the withdrawal of prop...
2663,tum,Disease,"...Antitumor effect , cardiotoxicity , and nephrot..."
2664,im,Disease,...each bearing a transplantable solid IgM immunocytoma ....
2664,toma,Disease,...ring a transplantable solid IgM immunocytoma ....
2685,tum,Disease,"...In conclusion , antitumor activity , cardiotoxicity , and nephr..."
2687,intra,Disease,...Intraoperative bradycardia and hypotension as...
2701,[omega,Chemical,...Effect of doxorubicin on [omega-I-131]heptadecanoic acid myocardial sci...
2701,i-131,Chemical,...Effect of doxorubicin on [omega-I-131]heptadecanoic acid myocardial scintigra...
2702,[omega,Chemical,"...on dynamic myocardial scintigraphy with [omega-I-131]heptadecanoic acid ( I-131 HA ), ..."
2702,i,Chemical,"...mic myocardial scintigraphy with [omega-I-131]heptadecanoic acid ( I-131 HA ), an..."
2702,131,Chemical,"...c myocardial scintigraphy with [omega-I-131]heptadecanoic acid ( I-131 HA ), and on..."
2702,i,Chemical,"... with [omega-I-131]heptadecanoic acid ( I-131 HA ), and on global left - ventricu..."
2705,i,Chemical,...ncrease in the myocardial t1 / 2 of the I-131 HA was observed only at a higher cu...
2705,131,Chemical,...rease in the myocardial t1 / 2 of the I-131 HA was observed only at a higher cumula...
2707,i,Chemical,...tion of myocardial dynamic imaging with I-131 HA are not the initiating factor in...
2711,s,Disease,...c work was significantly reduced during SNP hypotension ....
2714,norad,Chemical,...Male rats received the noradrenaline neurotoxin DSP4 ( 50 mg / kg ) ...
2716,stereoty,Disease,... rearings and the amphetamine - induced stereotypies were not blocked by pretreatment wi...
2717,norad,Chemical,"...P4 was blocked by pretreatment with the noradrenaline - uptake blocking agent , desip..."
2717,neurotoxi,Disease,"...gent , desipramine , which prevents the neurotoxic action of DSP4 ...."
2720,dissociation,Disease,...he frequency of atrioventricular ( AV ) dissociation and accelerated junctional rhythms in 5...
2720,rhythms,Disease,...dissociation and accelerated junctional rhythms in 59 patients receiving oral verapamil...
2721,di,Disease,...Accelerated junctional rhythms and AV dissociation were frequent in patients wit...
2721,re,Disease,"...achyarrhythmias , particularly AV nodal reentry ...."
2728,cp,Chemical,...nd 17 did not have any treatment before CPDD combination ....
2732,toxicity,Disease,...Hematologic toxicity was moderate and with reversible anemia...
2733,gastrointestinal,Disease,...Gastrointestinal side effects from CPDD were universal ....
2737,smoke,Chemical,"...tery in association with hypertension , smoke , and oral contraceptives is reported i..."
2742,tachycard,Disease,"...bradycardia and a non - specific anti - tachycardial effect , the mechanisms of which wer..."
2757,re,Disease,...Hepatitis and renal tubular acidosis after anesthesia wi...
2798,p,Chemical,"... : Endografine ( diatrizoate ), Vasurix polyvidone ( acetrizoate ), Dimer-X ( ioc..."
2798,vidone,Chemical,"...ndografine ( diatrizoate ), Vasurix polyvidone ( acetrizoate ), Dimer-X ( iocarmate ) ..."
2798,dim,Chemical,"... ), Vasurix polyvidone ( acetrizoate ), Dimer-X ( iocarmate ) and Hexabrix ( ioxagl..."
2798,x,Chemical,"...surix polyvidone ( acetrizoate ), Dimer-X ( iocarmate ) and Hexabrix ( ioxaglate ..."
2799,dimer,Chemical,"...e effects of hysterosalpingography with Dimer-X , Hexabrix , Vasurix polyvidone and E..."
2799,x,Chemical,"...cts of hysterosalpingography with Dimer-X , Hexabrix , Vasurix polyvidone and End..."
2799,he,Chemical,"...of hysterosalpingography with Dimer-X , Hexabrix , Vasurix polyvidone and Endograf..."
2799,vid,Chemical,"...y with Dimer-X , Hexabrix , Vasurix polyvidone and Endografine in 142 consecutive p..."
2800,dimer,Chemical,...The Dimer-X group had a higher incidence of nause...
2800,x,Chemical,...The Dimer-X group had a higher incidence of nausea ...
2803,he,Chemical,...Hexabrix and Vasurix polyvidone are consid...
2803,p,Chemical,...Hexabrix and Vasurix polyvidone are considered the best contra...
2803,vidone,Chemical,...Hexabrix and Vasurix polyvidone are considered the best contrast media ...
2803,he,Chemical,...and perhaps because of its low toxicity Hexabrix...
2803,x,Chemical,...haps because of its low toxicity Hexabrix...
2810,l,Chemical,...al changes in arterial spasm induced by L-norepinephrine ....
2810,norepinephrine,Chemical,... changes in arterial spasm induced by L-norepinephrine ....
2815,l,Chemical,"...al branch , vasoconstriction induced by L-norepinephrine produced many cell - to ..."
2815,norepinephrine,Chemical,"... branch , vasoconstriction induced by L-norepinephrine produced many cell - to - cell hernias ..."
2815,hernia,Disease,...nephrine produced many cell - to - cell hernias within 15 minutes ....
2821,potential,Disease,...lities of the pupil and visual - evoked potential in quinine amblyopia ....
2822,visual,Disease,"...rvation supersensitivity , and abnormal visual - evoked potentials developed in a 54 -..."
2822,ate,Chemical,... - old man after the use of quinine sulfate for leg cramps ....
2835,prostagland,Chemical,...cation may result from an inhibition of prostaglandin synthesis and consequent hyporeninemi...
2835,hy,Disease,... prostaglandin synthesis and consequent hyporeninemic hypoaidosteronism ....
2835,hypo,Disease,... synthesis and consequent hyporeninemic hypoaidosteronism ....
2835,osteronism,Disease,...sis and consequent hyporeninemic hypoaidosteronism ....
2848,dopa,Chemical,"...after an acute challenge with the mixed dopamine agonist , apomorphine , before and ..."
2850,parkinsonia,Disease,...ced dyskinesias without modification of parkinsonian motor disability ....
2852,se,Chemical,...he results suggest that increased brain serotoninergic transmission with fluoxetin...
2852,dopa,Chemical,...ith fluoxetine may reduce levodopa - or dopamine agonist - induced dyskinesias witho...
2853,sulfamethoxazole,Chemical,"...based follow - up study of trimethoprim-sulfamethoxazole , trimethoprim , and cephalexin for unc..."
